event_date,site_id,rule_id,rule_name,records_evaluated,records_failed,rule_fail_pct
2026-06-17,SITE-02,DQ-02,identifier_conformance,6519,8,0.123
2026-06-17,SITE-02,DQ-03,terminology_mapping,9090,2,0.022
2026-06-17,SITE-02,DQ-04,referential_integrity,10775,16,0.148
2026-06-17,SITE-03,DQ-01,required_field_completeness,6552,7,0.107
2026-06-17,SITE-03,DQ-02,identifier_conformance,6774,14,0.207
2026-06-17,SITE-03,DQ-03,terminology_mapping,9699,22,0.227
2026-06-17,SITE-03,DQ-04,referential_integrity,11201,7,0.062
2026-06-17,SITE-04,DQ-01,required_field_completeness,8462,4,0.047
2026-06-17,SITE-04,DQ-02,identifier_conformance,10904,33,0.303
2026-06-17,SITE-04,DQ-03,terminology_mapping,9317,7,0.075
2026-06-17,SITE-04,DQ-04,referential_integrity,11228,8,0.071
2026-06-17,SITE-05,DQ-01,required_field_completeness,7788,6,0.077
2026-06-17,SITE-05,DQ-02,identifier_conformance,8381,40,0.477
2026-06-17,SITE-05,DQ-03,terminology_mapping,9123,35,0.384
2026-06-17,SITE-05,DQ-04,referential_integrity,5061,12,0.237
2026-06-17,SITE-06,DQ-01,required_field_completeness,8891,14,0.157
2026-06-17,SITE-06,DQ-02,identifier_conformance,7162,9,0.126
2026-06-17,SITE-06,DQ-03,terminology_mapping,11019,21,0.191
2026-06-17,SITE-06,DQ-04,referential_integrity,10743,6,0.056
2026-06-18,SITE-01,DQ-01,required_field_completeness,13121,45,0.343
2026-06-18,SITE-01,DQ-02,identifier_conformance,8726,15,0.172
2026-06-18,SITE-01,DQ-03,terminology_mapping,4933,28,0.568
2026-06-18,SITE-01,DQ-04,referential_integrity,11853,4,0.034
2026-06-18,SITE-02,DQ-01,required_field_completeness,4329,20,0.462
2026-06-18,SITE-02,DQ-02,identifier_conformance,8180,20,0.244
2026-06-18,SITE-02,DQ-03,terminology_mapping,10361,27,0.261
2026-06-18,SITE-02,DQ-04,referential_integrity,4762,40,0.84
2026-06-18,SITE-03,DQ-01,required_field_completeness,10309,6,0.058
2026-06-18,SITE-03,DQ-02,identifier_conformance,10247,17,0.166
2026-06-18,SITE-03,DQ-03,terminology_mapping,10114,40,0.395
2026-06-18,SITE-03,DQ-04,referential_integrity,9077,30,0.331
2026-06-18,SITE-04,DQ-01,required_field_completeness,7226,33,0.457
2026-06-18,SITE-04,DQ-02,identifier_conformance,4532,5,0.11
2026-06-18,SITE-04,DQ-03,terminology_mapping,8535,28,0.328
2026-06-18,SITE-04,DQ-04,referential_integrity,7930,36,0.454
2026-06-18,SITE-05,DQ-01,required_field_completeness,8283,27,0.326
2026-06-18,SITE-05,DQ-02,identifier_conformance,12757,36,0.282
2026-06-18,SITE-05,DQ-03,terminology_mapping,8266,25,0.302
2026-06-18,SITE-05,DQ-04,referential_integrity,3775,31,0.821
2026-06-18,SITE-06,DQ-01,required_field_completeness,14549,4,0.027
2026-06-18,SITE-06,DQ-02,identifier_conformance,9000,39,0.433
2026-06-18,SITE-06,DQ-03,terminology_mapping,11551,26,0.225
2026-06-18,SITE-06,DQ-04,referential_integrity,5019,19,0.379
2026-06-19,SITE-01,DQ-01,required_field_completeness,13700,5,0.036
2026-06-19,SITE-01,DQ-02,identifier_conformance,3623,20,0.552
2026-06-19,SITE-01,DQ-03,terminology_mapping,8382,12,0.143
2026-06-19,SITE-01,DQ-04,referential_integrity,5382,17,0.316
2026-06-19,SITE-02,DQ-01,required_field_completeness,3983,32,0.803
2026-06-19,SITE-02,DQ-02,identifier_conformance,13249,3,0.023
2026-06-19,SITE-02,DQ-03,terminology_mapping,3967,25,0.63
2026-06-19,SITE-02,DQ-04,referential_integrity,3623,30,0.828
2026-06-19,SITE-03,DQ-01,required_field_completeness,12281,35,0.285
2026-06-19,SITE-03,DQ-02,identifier_conformance,6162,3,0.049
2026-06-19,SITE-03,DQ-03,terminology_mapping,10367,8,0.077
2026-06-19,SITE-03,DQ-04,referential_integrity,10083,37,0.367
2026-06-19,SITE-04,DQ-01,required_field_completeness,14208,33,0.232
2026-06-19,SITE-04,DQ-02,identifier_conformance,5090,24,0.472
2026-06-19,SITE-04,DQ-03,terminology_mapping,9827,19,0.193
2026-06-19,SITE-04,DQ-04,referential_integrity,11743,26,0.221
2026-06-19,SITE-05,DQ-01,required_field_completeness,14928,11,0.074
2026-06-19,SITE-05,DQ-02,identifier_conformance,14541,21,0.144
2026-06-19,SITE-05,DQ-03,terminology_mapping,11062,36,0.325
2026-06-19,SITE-05,DQ-04,referential_integrity,12986,35,0.27
2026-06-19,SITE-06,DQ-01,required_field_completeness,11951,5,0.042
2026-06-19,SITE-06,DQ-02,identifier_conformance,13596,36,0.265
2026-06-19,SITE-06,DQ-03,terminology_mapping,13303,37,0.278
2026-06-19,SITE-06,DQ-04,referential_integrity,4312,40,0.928
2026-06-20,SITE-01,DQ-01,required_field_completeness,11283,10,0.089
2026-06-20,SITE-01,DQ-02,identifier_conformance,9650,2,0.021
2026-06-20,SITE-01,DQ-03,terminology_mapping,13017,12,0.092
2026-06-20,SITE-01,DQ-04,referential_integrity,12724,19,0.149
2026-06-20,SITE-02,DQ-01,required_field_completeness,5864,33,0.563
2026-06-20,SITE-02,DQ-02,identifier_conformance,5342,42,0.786
2026-06-20,SITE-02,DQ-03,terminology_mapping,8530,29,0.34
2026-06-20,SITE-02,DQ-04,referential_integrity,3615,23,0.636
2026-06-20,SITE-03,DQ-01,required_field_completeness,7180,26,0.362
2026-06-20,SITE-03,DQ-02,identifier_conformance,14850,19,0.128
2026-06-20,SITE-03,DQ-03,terminology_mapping,4826,28,0.58
2026-06-20,SITE-03,DQ-04,referential_integrity,11063,5,0.045
2026-06-20,SITE-04,DQ-01,required_field_completeness,13142,35,0.266
2026-06-20,SITE-04,DQ-02,identifier_conformance,4761,4,0.084
2026-06-20,SITE-04,DQ-03,terminology_mapping,10743,32,0.298
2026-06-20,SITE-04,DQ-04,referential_integrity,7574,23,0.304
2026-06-20,SITE-05,DQ-01,required_field_completeness,6297,8,0.127
2026-06-20,SITE-05,DQ-02,identifier_conformance,12999,26,0.2
2026-06-20,SITE-05,DQ-03,terminology_mapping,11077,9,0.081
2026-06-20,SITE-05,DQ-04,referential_integrity,10801,10,0.093
2026-06-20,SITE-06,DQ-01,required_field_completeness,7979,37,0.464
2026-06-20,SITE-06,DQ-02,identifier_conformance,14514,34,0.234
2026-06-20,SITE-06,DQ-03,terminology_mapping,5298,13,0.245
2026-06-20,SITE-06,DQ-04,referential_integrity,8964,26,0.29
2026-06-21,SITE-01,DQ-01,required_field_completeness,10222,34,0.333
2026-06-21,SITE-01,DQ-02,identifier_conformance,11246,35,0.311
2026-06-21,SITE-01,DQ-03,terminology_mapping,10630,10,0.094
2026-06-21,SITE-01,DQ-04,referential_integrity,13265,21,0.158
2026-06-21,SITE-02,DQ-01,required_field_completeness,3811,35,0.918
2026-06-21,SITE-02,DQ-02,identifier_conformance,7241,17,0.235
2026-06-21,SITE-02,DQ-03,terminology_mapping,6744,31,0.46
2026-06-21,SITE-02,DQ-04,referential_integrity,14040,32,0.228
2026-06-21,SITE-03,DQ-01,required_field_completeness,13433,24,0.179
2026-06-21,SITE-03,DQ-02,identifier_conformance,14255,20,0.14
2026-06-21,SITE-03,DQ-03,terminology_mapping,8617,43,0.499
2026-06-21,SITE-03,DQ-04,referential_integrity,3817,10,0.262
2026-06-21,SITE-04,DQ-01,required_field_completeness,4987,15,0.301
2026-06-21,SITE-04,DQ-02,identifier_conformance,4183,44,1.052
2026-06-21,SITE-04,DQ-03,terminology_mapping,7382,8,0.108
2026-06-21,SITE-04,DQ-04,referential_integrity,7471,9,0.12
2026-06-21,SITE-05,DQ-01,required_field_completeness,4828,18,0.373
2026-06-21,SITE-05,DQ-02,identifier_conformance,12479,8,0.064
2026-06-21,SITE-05,DQ-03,terminology_mapping,10782,19,0.176
2026-06-21,SITE-05,DQ-04,referential_integrity,13011,32,0.246
2026-06-21,SITE-06,DQ-01,required_field_completeness,5597,24,0.429
2026-06-21,SITE-06,DQ-02,identifier_conformance,11844,19,0.16
2026-06-21,SITE-06,DQ-03,terminology_mapping,12103,40,0.33
2026-06-21,SITE-06,DQ-04,referential_integrity,14350,22,0.153
2026-06-22,SITE-01,DQ-01,required_field_completeness,13974,10,0.072
2026-06-22,SITE-01,DQ-02,identifier_conformance,5904,18,0.305
2026-06-22,SITE-01,DQ-03,terminology_mapping,6963,13,0.187
2026-06-22,SITE-01,DQ-04,referential_integrity,7207,9,0.125
2026-06-22,SITE-02,DQ-01,required_field_completeness,4111,28,0.681
2026-06-22,SITE-02,DQ-02,identifier_conformance,14241,23,0.162
2026-06-22,SITE-02,DQ-03,terminology_mapping,12784,45,0.352
2026-06-22,SITE-02,DQ-04,referential_integrity,4716,5,0.106
2026-06-22,SITE-03,DQ-01,required_field_completeness,4212,27,0.641
2026-06-22,SITE-03,DQ-02,identifier_conformance,4504,34,0.755
2026-06-22,SITE-03,DQ-03,terminology_mapping,11494,5,0.044
2026-06-22,SITE-03,DQ-04,referential_integrity,13083,45,0.344
2026-06-22,SITE-04,DQ-01,required_field_completeness,10822,45,0.416
2026-06-22,SITE-04,DQ-02,identifier_conformance,6766,44,0.65
2026-06-22,SITE-04,DQ-03,terminology_mapping,8695,29,0.334
2026-06-22,SITE-04,DQ-04,referential_integrity,9522,5,0.053
2026-06-22,SITE-05,DQ-01,required_field_completeness,13977,6,0.043
2026-06-22,SITE-05,DQ-02,identifier_conformance,9705,27,0.278
2026-06-22,SITE-05,DQ-03,terminology_mapping,11073,15,0.135
2026-06-22,SITE-05,DQ-04,referential_integrity,5957,30,0.504
2026-06-22,SITE-06,DQ-01,required_field_completeness,10745,45,0.419
2026-06-22,SITE-06,DQ-02,identifier_conformance,12481,8,0.064
2026-06-22,SITE-06,DQ-03,terminology_mapping,6060,2,0.033
2026-06-22,SITE-06,DQ-04,referential_integrity,10017,17,0.17
2026-06-23,SITE-01,DQ-01,required_field_completeness,7215,10,0.139
2026-06-23,SITE-01,DQ-02,identifier_conformance,7128,28,0.393
2026-06-23,SITE-01,DQ-03,terminology_mapping,14889,39,0.262
2026-06-23,SITE-01,DQ-04,referential_integrity,5694,45,0.79
2026-06-23,SITE-02,DQ-01,required_field_completeness,3839,44,1.146
2026-06-23,SITE-02,DQ-02,identifier_conformance,13476,13,0.096
2026-06-23,SITE-02,DQ-03,terminology_mapping,8524,41,0.481
2026-06-23,SITE-02,DQ-04,referential_integrity,6368,24,0.377
2026-06-23,SITE-03,DQ-01,required_field_completeness,4863,23,0.473
2026-06-23,SITE-03,DQ-02,identifier_conformance,13974,6,0.043
2026-06-23,SITE-03,DQ-03,terminology_mapping,9215,44,0.477
2026-06-23,SITE-03,DQ-04,referential_integrity,4385,45,1.026
2026-06-23,SITE-04,DQ-01,required_field_completeness,12503,5,0.04
2026-06-23,SITE-04,DQ-02,identifier_conformance,14442,31,0.215
2026-06-23,SITE-04,DQ-03,terminology_mapping,13432,33,0.246
2026-06-23,SITE-04,DQ-04,referential_integrity,4706,31,0.659
2026-06-23,SITE-05,DQ-01,required_field_completeness,11030,2,0.018
2026-06-23,SITE-05,DQ-02,identifier_conformance,13351,41,0.307
2026-06-23,SITE-05,DQ-03,terminology_mapping,13361,42,0.314
2026-06-23,SITE-05,DQ-04,referential_integrity,6284,41,0.652
2026-06-23,SITE-06,DQ-01,required_field_completeness,9495,25,0.263
2026-06-23,SITE-06,DQ-02,identifier_conformance,4521,2,0.044
2026-06-23,SITE-06,DQ-03,terminology_mapping,14067,22,0.156
2026-06-23,SITE-06,DQ-04,referential_integrity,13735,33,0.24
2026-06-24,SITE-01,DQ-01,required_field_completeness,11443,39,0.341
2026-06-24,SITE-01,DQ-02,identifier_conformance,6742,4,0.059
2026-06-24,SITE-01,DQ-03,terminology_mapping,13331,15,0.113
2026-06-24,SITE-01,DQ-04,referential_integrity,11074,42,0.379
2026-06-24,SITE-02,DQ-01,required_field_completeness,10000,2,0.02
2026-06-24,SITE-02,DQ-02,identifier_conformance,12579,22,0.175
2026-06-24,SITE-02,DQ-03,terminology_mapping,9255,5,0.054
2026-06-24,SITE-02,DQ-04,referential_integrity,12836,27,0.21
2026-06-24,SITE-03,DQ-01,required_field_completeness,8682,19,0.219
2026-06-24,SITE-03,DQ-02,identifier_conformance,4558,8,0.176
2026-06-24,SITE-03,DQ-03,terminology_mapping,12933,21,0.162
2026-06-24,SITE-03,DQ-04,referential_integrity,9971,9,0.09
2026-06-24,SITE-04,DQ-01,required_field_completeness,5002,40,0.8
2026-06-24,SITE-04,DQ-02,identifier_conformance,11852,29,0.245
2026-06-24,SITE-04,DQ-03,terminology_mapping,9347,4,0.043
2026-06-24,SITE-04,DQ-04,referential_integrity,9061,41,0.452
2026-06-24,SITE-05,DQ-01,required_field_completeness,14701,14,0.095
2026-06-24,SITE-05,DQ-02,identifier_conformance,12945,35,0.27
2026-06-24,SITE-05,DQ-03,terminology_mapping,8429,16,0.19
2026-06-24,SITE-05,DQ-04,referential_integrity,8815,2,0.023
2026-06-24,SITE-06,DQ-01,required_field_completeness,12076,21,0.174
2026-06-24,SITE-06,DQ-02,identifier_conformance,10325,20,0.194
2026-06-24,SITE-06,DQ-03,terminology_mapping,9053,33,0.365
2026-06-24,SITE-06,DQ-04,referential_integrity,12084,41,0.339
2026-06-25,SITE-01,DQ-01,required_field_completeness,7858,36,0.458
2026-06-25,SITE-01,DQ-02,identifier_conformance,9362,6,0.064
2026-06-25,SITE-01,DQ-03,terminology_mapping,10186,24,0.236
2026-06-25,SITE-01,DQ-04,referential_integrity,8162,40,0.49
2026-06-25,SITE-02,DQ-01,required_field_completeness,5684,21,0.369
2026-06-25,SITE-02,DQ-02,identifier_conformance,9684,5,0.052
2026-06-25,SITE-02,DQ-03,terminology_mapping,9179,10,0.109
2026-06-25,SITE-02,DQ-04,referential_integrity,7559,8,0.106
2026-06-25,SITE-03,DQ-01,required_field_completeness,12261,41,0.334
2026-06-25,SITE-03,DQ-02,identifier_conformance,6085,38,0.624
2026-06-25,SITE-03,DQ-03,terminology_mapping,5278,41,0.777
2026-06-25,SITE-03,DQ-04,referential_integrity,10680,40,0.375
2026-06-25,SITE-04,DQ-01,required_field_completeness,11094,10,0.09
2026-06-25,SITE-04,DQ-02,identifier_conformance,9778,22,0.225
2026-06-25,SITE-04,DQ-03,terminology_mapping,11862,19,0.16
2026-06-25,SITE-04,DQ-04,referential_integrity,4472,30,0.671
2026-06-25,SITE-05,DQ-01,required_field_completeness,9804,6,0.061
2026-06-25,SITE-05,DQ-02,identifier_conformance,14463,3,0.021
2026-06-25,SITE-05,DQ-03,terminology_mapping,7754,8,0.103
2026-06-25,SITE-05,DQ-04,referential_integrity,7073,12,0.17
2026-06-25,SITE-06,DQ-01,required_field_completeness,8456,31,0.367
2026-06-25,SITE-06,DQ-02,identifier_conformance,13447,29,0.216
2026-06-25,SITE-06,DQ-03,terminology_mapping,8739,44,0.503
2026-06-25,SITE-06,DQ-04,referential_integrity,12709,15,0.118
2026-06-26,SITE-01,DQ-01,required_field_completeness,7647,24,0.314
2026-06-26,SITE-01,DQ-02,identifier_conformance,4970,40,0.805
2026-06-26,SITE-01,DQ-03,terminology_mapping,13031,6,0.046
2026-06-26,SITE-01,DQ-04,referential_integrity,11401,8,0.07
2026-06-26,SITE-02,DQ-01,required_field_completeness,11897,10,0.084
2026-06-26,SITE-02,DQ-02,identifier_conformance,7165,35,0.488
2026-06-26,SITE-02,DQ-03,terminology_mapping,13081,2,0.015
2026-06-26,SITE-02,DQ-04,referential_integrity,5651,5,0.088
2026-06-26,SITE-03,DQ-01,required_field_completeness,11630,30,0.258
2026-06-26,SITE-03,DQ-02,identifier_conformance,11615,3,0.026
2026-06-26,SITE-03,DQ-03,terminology_mapping,10851,19,0.175
2026-06-26,SITE-03,DQ-04,referential_integrity,4140,43,1.039
2026-06-26,SITE-04,DQ-01,required_field_completeness,12119,2,0.017
2026-06-26,SITE-04,DQ-02,identifier_conformance,11158,45,0.403
2026-06-26,SITE-04,DQ-03,terminology_mapping,5409,23,0.425
2026-06-26,SITE-04,DQ-04,referential_integrity,6389,28,0.438
2026-06-26,SITE-05,DQ-01,required_field_completeness,8894,39,0.438
2026-06-26,SITE-05,DQ-02,identifier_conformance,5564,28,0.503
2026-06-26,SITE-05,DQ-03,terminology_mapping,11945,35,0.293
2026-06-26,SITE-05,DQ-04,referential_integrity,8016,20,0.25
2026-06-26,SITE-06,DQ-01,required_field_completeness,14774,20,0.135
2026-06-26,SITE-06,DQ-02,identifier_conformance,9226,7,0.076
2026-06-26,SITE-06,DQ-03,terminology_mapping,9983,25,0.25
2026-06-26,SITE-06,DQ-04,referential_integrity,6856,14,0.204
2026-06-27,SITE-01,DQ-01,required_field_completeness,3522,8,0.227
2026-06-27,SITE-01,DQ-02,identifier_conformance,4992,39,0.781
2026-06-27,SITE-01,DQ-03,terminology_mapping,11489,5,0.044
2026-06-27,SITE-01,DQ-04,referential_integrity,11241,12,0.107
2026-06-27,SITE-02,DQ-01,required_field_completeness,4306,41,0.952
2026-06-27,SITE-02,DQ-02,identifier_conformance,8973,41,0.457
2026-06-27,SITE-02,DQ-03,terminology_mapping,9885,20,0.202
2026-06-27,SITE-02,DQ-04,referential_integrity,7951,16,0.201
2026-06-27,SITE-03,DQ-01,required_field_completeness,4884,16,0.328
2026-06-27,SITE-03,DQ-02,identifier_conformance,3796,11,0.29
2026-06-27,SITE-03,DQ-03,terminology_mapping,3968,12,0.302
2026-06-27,SITE-03,DQ-04,referential_integrity,11589,39,0.337
2026-06-27,SITE-04,DQ-01,required_field_completeness,10380,28,0.27
2026-06-27,SITE-04,DQ-02,identifier_conformance,9529,37,0.388
2026-06-27,SITE-04,DQ-03,terminology_mapping,8640,21,0.243
2026-06-27,SITE-04,DQ-04,referential_integrity,6588,36,0.546
2026-06-27,SITE-05,DQ-01,required_field_completeness,10552,8,0.076
2026-06-27,SITE-05,DQ-02,identifier_conformance,11091,3,0.027
2026-06-27,SITE-05,DQ-03,terminology_mapping,9325,40,0.429
2026-06-27,SITE-05,DQ-04,referential_integrity,13650,34,0.249
2026-06-27,SITE-06,DQ-01,required_field_completeness,4324,17,0.393
2026-06-27,SITE-06,DQ-02,identifier_conformance,5560,16,0.288
2026-06-27,SITE-06,DQ-03,terminology_mapping,8781,45,0.512
2026-06-27,SITE-06,DQ-04,referential_integrity,6822,17,0.249
2026-06-28,SITE-01,DQ-01,required_field_completeness,8340,11,0.132
2026-06-28,SITE-01,DQ-02,identifier_conformance,11744,33,0.281
2026-06-28,SITE-01,DQ-03,terminology_mapping,5251,15,0.286
2026-06-28,SITE-01,DQ-04,referential_integrity,12365,33,0.267
2026-06-28,SITE-02,DQ-01,required_field_completeness,4341,25,0.576
2026-06-28,SITE-02,DQ-02,identifier_conformance,7041,6,0.085
2026-06-28,SITE-02,DQ-03,terminology_mapping,6294,20,0.318
2026-06-28,SITE-02,DQ-04,referential_integrity,14683,4,0.027
2026-06-28,SITE-03,DQ-01,required_field_completeness,3540,24,0.678
2026-06-28,SITE-03,DQ-02,identifier_conformance,4847,24,0.495
2026-06-28,SITE-03,DQ-03,terminology_mapping,4259,15,0.352
2026-06-28,SITE-03,DQ-04,referential_integrity,10600,17,0.16
2026-06-28,SITE-04,DQ-01,required_field_completeness,13594,409,3.009
2026-06-28,SITE-04,DQ-02,identifier_conformance,5080,24,0.472
2026-06-28,SITE-04,DQ-03,terminology_mapping,12255,299,2.44
2026-06-28,SITE-04,DQ-04,referential_integrity,5551,30,0.54
2026-06-28,SITE-05,DQ-01,required_field_completeness,5127,18,0.351
2026-06-28,SITE-05,DQ-02,identifier_conformance,10712,9,0.084
2026-06-28,SITE-05,DQ-03,terminology_mapping,7498,38,0.507
2026-06-28,SITE-05,DQ-04,referential_integrity,9942,18,0.181
2026-06-28,SITE-06,DQ-01,required_field_completeness,3559,36,1.012
2026-06-28,SITE-06,DQ-02,identifier_conformance,12577,26,0.207
2026-06-28,SITE-06,DQ-03,terminology_mapping,12291,17,0.138
2026-06-28,SITE-06,DQ-04,referential_integrity,10855,11,0.101
2026-06-29,SITE-01,DQ-01,required_field_completeness,14878,33,0.222
2026-06-29,SITE-01,DQ-02,identifier_conformance,7162,14,0.195
2026-06-29,SITE-01,DQ-03,terminology_mapping,5545,32,0.577
2026-06-29,SITE-01,DQ-04,referential_integrity,8110,16,0.197
2026-06-29,SITE-02,DQ-01,required_field_completeness,12564,7,0.056
2026-06-29,SITE-02,DQ-02,identifier_conformance,11844,24,0.203
2026-06-29,SITE-02,DQ-03,terminology_mapping,10326,5,0.048
2026-06-29,SITE-02,DQ-04,referential_integrity,12164,9,0.074
2026-06-29,SITE-03,DQ-01,required_field_completeness,4343,42,0.967
2026-06-29,SITE-03,DQ-02,identifier_conformance,11080,26,0.235
2026-06-29,SITE-03,DQ-03,terminology_mapping,7370,12,0.163
2026-06-29,SITE-03,DQ-04,referential_integrity,4527,30,0.663
2026-06-29,SITE-04,DQ-01,required_field_completeness,12695,267,2.103
2026-06-29,SITE-04,DQ-02,identifier_conformance,7469,10,0.134
2026-06-29,SITE-04,DQ-03,terminology_mapping,11214,434,3.87
2026-06-29,SITE-04,DQ-04,referential_integrity,13430,32,0.238
2026-06-29,SITE-05,DQ-01,required_field_completeness,10320,9,0.087
2026-06-29,SITE-05,DQ-02,identifier_conformance,14026,2,0.014
2026-06-29,SITE-05,DQ-03,terminology_mapping,5742,20,0.348
2026-06-29,SITE-05,DQ-04,referential_integrity,5689,3,0.053
2026-06-29,SITE-06,DQ-01,required_field_completeness,13229,18,0.136
2026-06-29,SITE-06,DQ-02,identifier_conformance,14043,40,0.285
2026-06-29,SITE-06,DQ-03,terminology_mapping,5747,39,0.679
2026-06-29,SITE-06,DQ-04,referential_integrity,8481,30,0.354
2026-06-30,SITE-01,DQ-01,required_field_completeness,5857,27,0.461
2026-06-30,SITE-01,DQ-02,identifier_conformance,11547,35,0.303
2026-06-30,SITE-01,DQ-03,terminology_mapping,3964,42,1.06
2026-06-30,SITE-01,DQ-04,referential_integrity,6114,45,0.736
2026-06-30,SITE-02,DQ-01,required_field_completeness,14359,33,0.23
2026-06-30,SITE-02,DQ-02,identifier_conformance,6565,33,0.503
2026-06-30,SITE-02,DQ-03,terminology_mapping,7038,22,0.313
2026-06-30,SITE-02,DQ-04,referential_integrity,9158,14,0.153
2026-06-30,SITE-03,DQ-01,required_field_completeness,4422,30,0.678
2026-06-30,SITE-03,DQ-02,identifier_conformance,11014,32,0.291
2026-06-30,SITE-03,DQ-03,terminology_mapping,10696,10,0.093
2026-06-30,SITE-03,DQ-04,referential_integrity,8243,19,0.23
2026-06-30,SITE-04,DQ-01,required_field_completeness,10563,657,6.22
2026-06-30,SITE-04,DQ-02,identifier_conformance,6653,19,0.286
2026-06-30,SITE-04,DQ-03,terminology_mapping,8457,573,6.775
2026-06-30,SITE-04,DQ-04,referential_integrity,4541,45,0.991
2026-06-30,SITE-05,DQ-01,required_field_completeness,12840,34,0.265
2026-06-30,SITE-05,DQ-02,identifier_conformance,13653,11,0.081
2026-06-30,SITE-05,DQ-03,terminology_mapping,12594,38,0.302
2026-06-30,SITE-05,DQ-04,referential_integrity,12266,6,0.049
2026-06-30,SITE-06,DQ-01,required_field_completeness,9503,31,0.326
2026-06-30,SITE-06,DQ-02,identifier_conformance,4812,28,0.582
2026-06-30,SITE-06,DQ-03,terminology_mapping,11363,15,0.132
2026-06-30,SITE-06,DQ-04,referential_integrity,4895,26,0.531
2026-07-01,SITE-01,DQ-01,required_field_completeness,10993,34,0.309
2026-07-01,SITE-01,DQ-02,identifier_conformance,10726,5,0.047
2026-07-01,SITE-01,DQ-03,terminology_mapping,5503,38,0.691
2026-07-01,SITE-01,DQ-04,referential_integrity,13684,28,0.205
2026-07-01,SITE-02,DQ-01,required_field_completeness,5878,45,0.766
2026-07-01,SITE-02,DQ-02,identifier_conformance,11012,6,0.054
2026-07-01,SITE-02,DQ-03,terminology_mapping,5749,9,0.157
2026-07-01,SITE-02,DQ-04,referential_integrity,11834,7,0.059
2026-07-01,SITE-03,DQ-01,required_field_completeness,14216,29,0.204
2026-07-01,SITE-03,DQ-02,identifier_conformance,5277,10,0.19
2026-07-01,SITE-03,DQ-03,terminology_mapping,5229,6,0.115
2026-07-01,SITE-03,DQ-04,referential_integrity,13493,6,0.044
2026-07-01,SITE-04,DQ-01,required_field_completeness,10794,635,5.883
2026-07-01,SITE-04,DQ-02,identifier_conformance,6115,19,0.311
2026-07-01,SITE-04,DQ-03,terminology_mapping,13577,619,4.559
2026-07-01,SITE-04,DQ-04,referential_integrity,12855,42,0.327
2026-07-01,SITE-05,DQ-01,required_field_completeness,12428,5,0.04
2026-07-01,SITE-05,DQ-02,identifier_conformance,3868,14,0.362
2026-07-01,SITE-05,DQ-03,terminology_mapping,9188,29,0.316
2026-07-01,SITE-05,DQ-04,referential_integrity,5071,10,0.197
2026-07-01,SITE-06,DQ-01,required_field_completeness,13185,6,0.046
2026-07-01,SITE-06,DQ-02,identifier_conformance,7751,12,0.155
2026-07-01,SITE-06,DQ-03,terminology_mapping,4262,15,0.352
2026-07-01,SITE-06,DQ-04,referential_integrity,12655,24,0.19
2026-07-02,SITE-01,DQ-01,required_field_completeness,10202,34,0.333
2026-07-02,SITE-01,DQ-02,identifier_conformance,6884,32,0.465
2026-07-02,SITE-01,DQ-03,terminology_mapping,6855,15,0.219
2026-07-02,SITE-01,DQ-04,referential_integrity,3759,28,0.745
2026-07-02,SITE-02,DQ-01,required_field_completeness,3969,7,0.176
2026-07-02,SITE-02,DQ-02,identifier_conformance,10063,11,0.109
2026-07-02,SITE-02,DQ-03,terminology_mapping,14098,2,0.014
2026-07-02,SITE-02,DQ-04,referential_integrity,9250,38,0.411
2026-07-02,SITE-03,DQ-01,required_field_completeness,9131,17,0.186
2026-07-02,SITE-03,DQ-02,identifier_conformance,6544,41,0.627
2026-07-02,SITE-03,DQ-03,terminology_mapping,6780,35,0.516
2026-07-02,SITE-03,DQ-04,referential_integrity,8087,40,0.495
2026-07-02,SITE-04,DQ-01,required_field_completeness,12702,20,0.157
2026-07-02,SITE-04,DQ-02,identifier_conformance,7804,14,0.179
2026-07-02,SITE-04,DQ-03,terminology_mapping,7729,45,0.582
2026-07-02,SITE-04,DQ-04,referential_integrity,6965,37,0.531
2026-07-02,SITE-05,DQ-01,required_field_completeness,9164,12,0.131
2026-07-02,SITE-05,DQ-02,identifier_conformance,12619,39,0.309
2026-07-02,SITE-05,DQ-03,terminology_mapping,3932,18,0.458
2026-07-02,SITE-05,DQ-04,referential_integrity,14098,4,0.028
2026-07-02,SITE-06,DQ-01,required_field_completeness,8587,9,0.105
2026-07-02,SITE-06,DQ-02,identifier_conformance,4150,39,0.94
2026-07-02,SITE-06,DQ-03,terminology_mapping,13501,17,0.126
2026-07-02,SITE-06,DQ-04,referential_integrity,7463,6,0.08
2026-07-03,SITE-01,DQ-01,required_field_completeness,5139,14,0.272
2026-07-03,SITE-01,DQ-02,identifier_conformance,14509,11,0.076
2026-07-03,SITE-01,DQ-03,terminology_mapping,11160,19,0.17
2026-07-03,SITE-01,DQ-04,referential_integrity,6598,25,0.379
2026-07-03,SITE-02,DQ-01,required_field_completeness,3517,42,1.194
2026-07-03,SITE-02,DQ-02,identifier_conformance,6332,40,0.632
2026-07-03,SITE-02,DQ-03,terminology_mapping,13013,17,0.131
2026-07-03,SITE-02,DQ-04,referential_integrity,13699,16,0.117
2026-07-03,SITE-03,DQ-01,required_field_completeness,13038,41,0.314
2026-07-03,SITE-03,DQ-02,identifier_conformance,8805,8,0.091
2026-07-03,SITE-03,DQ-03,terminology_mapping,9713,40,0.412
