event_date,site_id,workflow,records_received,records_delivered,records_valid,p95_latency_seconds,bytes_per_record,delivery_rate_pct,valid_rate_pct,batches_total,batches_failed,batches_retried,max_retry_count,max_batch_duration_s,dq_worst_rule_fail_pct,dq_rules_breaching,dq_worst_rule_id,dq_breaching_rule_ids,baseline_delivery_pct,baseline_valid_pct,baseline_p95_s,flag_delivery,flag_valid,flag_latency,flag_retry,any_flag
2026-06-25,SITE-06,EHR_TO_EDC,4028,3983,3908,409,931,98.88,98.12,3,0,0,0,201,0.503,0,DQ-03,,98.86,98.24,446.0,False,False,False,False,False
2026-06-26,SITE-01,EHR_TO_EDC,17923,17698,17347,269,1016,98.74,98.02,3,0,0,0,289,0.805,0,DQ-02,,98.91,98.34,265.5,False,False,False,False,False
2026-06-26,SITE-02,EHR_TO_EDC,14109,13920,13667,329,1012,98.66,98.18,3,0,0,0,144,0.488,0,DQ-02,,98.84,98.26,307.5,False,False,False,False,False
2026-06-26,SITE-03,EHR_TO_EDC,9837,9710,9512,348,957,98.71,97.96,3,0,0,0,248,1.039,1,DQ-04,DQ-04,98.93,98.32,349.0,False,False,False,False,False
2026-06-26,SITE-04,EHR_TO_EDC,8684,8575,8416,378,972,98.74,98.15,3,0,0,0,210,0.438,0,DQ-04,,98.88,98.31,378.0,False,False,False,False,False
2026-06-26,SITE-05,EHR_TO_EDC,5618,5558,5473,402,935,98.93,98.47,3,0,0,0,138,0.503,0,DQ-02,,98.92,98.28,395.5,False,False,False,False,False
2026-06-26,SITE-06,EHR_TO_EDC,4028,3988,3926,414,965,99.01,98.45,3,0,0,0,232,0.25,0,DQ-03,,98.86,98.24,446.0,False,False,False,False,False
2026-06-27,SITE-01,EHR_TO_EDC,17903,17678,17365,227,929,98.74,98.23,3,0,0,0,217,0.781,0,DQ-02,,98.91,98.34,265.5,False,False,False,False,False
2026-06-27,SITE-02,EHR_TO_EDC,15135,15004,14765,283,980,99.13,98.41,3,0,0,0,301,0.952,0,DQ-01,,98.84,98.26,307.5,False,False,False,False,False
2026-06-27,SITE-03,EHR_TO_EDC,11351,11211,11045,360,991,98.77,98.52,3,0,0,0,252,0.337,0,DQ-04,,98.93,98.32,349.0,False,False,False,False,False
2026-06-27,SITE-04,EHR_TO_EDC,9424,9338,9169,369,1060,99.09,98.19,3,0,0,0,149,0.546,0,DQ-04,,98.88,98.31,378.0,False,False,False,False,False
2026-06-27,SITE-05,EHR_TO_EDC,6014,5935,5815,427,1007,98.69,97.98,3,0,0,0,241,0.429,0,DQ-03,,98.92,98.28,395.5,False,False,False,False,False
2026-06-27,SITE-06,EHR_TO_EDC,4568,4516,4439,411,1022,98.86,98.29,3,0,0,0,259,0.512,0,DQ-03,,98.86,98.24,446.0,False,False,False,False,False
2026-06-28,SITE-01,EHR_TO_EDC,18490,18317,17961,242,1055,99.06,98.06,3,0,0,0,251,0.286,0,DQ-03,,98.91,98.34,265.5,False,False,False,False,False
2026-06-28,SITE-02,EHR_TO_EDC,16066,15862,15572,267,922,98.73,98.17,3,0,0,0,168,0.576,0,DQ-01,,98.84,98.26,307.5,False,False,False,False,False
2026-06-28,SITE-03,EHR_TO_EDC,11558,11402,11181,352,1027,98.65,98.06,3,0,0,0,237,0.678,0,DQ-01,,98.93,98.32,349.0,False,False,False,False,False
2026-06-28,SITE-04,EHR_TO_EDC,10102,9846,8967,383,957,97.47,91.07,3,0,0,0,301,3.009,2,DQ-01,"DQ-01,DQ-03",98.88,98.31,378.0,False,True,False,False,True
2026-06-28,SITE-05,EHR_TO_EDC,5749,5671,5591,431,1078,98.64,98.59,3,0,0,0,116,0.507,0,DQ-03,,98.92,98.28,395.5,False,False,False,False,False
2026-06-28,SITE-06,EHR_TO_EDC,3975,3930,3874,406,965,98.87,98.58,3,0,0,0,169,1.012,1,DQ-01,DQ-01,98.86,98.24,446.0,False,False,False,False,False
2026-06-29,SITE-01,EHR_TO_EDC,14272,14140,13863,244,1010,99.08,98.04,3,0,0,0,133,0.577,0,DQ-03,,98.91,98.34,265.5,False,False,False,False,False
2026-06-29,SITE-02,EHR_TO_EDC,12233,12090,11923,327,1039,98.83,98.62,3,0,0,0,307,0.203,0,DQ-02,,98.84,98.26,307.5,False,False,False,False,False
2026-06-29,SITE-03,EHR_TO_EDC,8333,8218,8075,370,997,98.62,98.26,3,0,0,0,207,0.967,0,DQ-01,,98.93,98.32,349.0,False,False,False,False,False
2026-06-29,SITE-04,EHR_TO_EDC,6905,6734,6131,383,943,97.52,91.05,3,0,0,0,248,3.87,2,DQ-03,"DQ-01,DQ-03",98.88,98.31,378.0,False,True,False,False,True
2026-06-29,SITE-05,EHR_TO_EDC,4840,4795,4716,434,960,99.07,98.35,3,0,0,0,290,0.348,0,DQ-03,,98.92,98.28,395.5,False,False,False,False,False
2026-06-29,SITE-06,EHR_TO_EDC,3144,3112,3069,451,1039,98.98,98.62,3,0,0,0,155,0.679,0,DQ-03,,98.86,98.24,446.0,False,False,False,False,False
2026-06-30,SITE-01,EHR_TO_EDC,16323,16122,15902,271,947,98.77,98.64,3,0,0,0,156,1.06,1,DQ-03,DQ-03,98.91,98.34,265.5,False,False,False,False,False
2026-06-30,SITE-02,EHR_TO_EDC,13647,13505,13248,319,951,98.96,98.1,3,0,0,0,246,0.503,0,DQ-02,,98.84,98.26,307.5,False,False,False,False,False
2026-06-30,SITE-03,EHR_TO_EDC,9899,9793,9609,343,980,98.93,98.12,3,0,0,0,197,0.678,0,DQ-01,,98.93,98.32,349.0,False,False,False,False,False
2026-06-30,SITE-04,EHR_TO_EDC,7830,7646,6925,388,972,97.65,90.57,3,0,0,0,221,6.775,2,DQ-03,"DQ-01,DQ-03",98.88,98.31,378.0,False,True,False,False,True
2026-06-30,SITE-05,EHR_TO_EDC,5440,5391,5280,413,996,99.1,97.94,3,0,0,0,235,0.302,0,DQ-03,,98.92,98.28,395.5,False,False,False,False,False
2026-06-30,SITE-06,EHR_TO_EDC,3334,3292,3231,471,968,98.74,98.15,3,0,0,0,274,0.582,0,DQ-02,,98.86,98.24,446.0,False,False,False,False,False
2026-07-01,SITE-01,EHR_TO_EDC,16149,15983,15733,239,990,98.97,98.44,3,0,0,0,170,0.691,0,DQ-03,,98.91,98.34,265.5,False,False,False,False,False
2026-07-01,SITE-02,EHR_TO_EDC,13940,13789,13560,302,943,98.92,98.34,3,0,0,0,194,0.766,0,DQ-01,,98.84,98.26,307.5,False,False,False,False,False
2026-07-01,SITE-03,EHR_TO_EDC,9188,9106,8978,307,965,99.11,98.59,3,0,0,0,230,0.204,0,DQ-01,,98.93,98.32,349.0,False,False,False,False,False
2026-07-01,SITE-04,EHR_TO_EDC,7903,7735,7002,334,943,97.87,90.52,3,0,0,0,207,5.883,2,DQ-01,"DQ-01,DQ-03",98.88,98.31,378.0,False,True,False,False,True
2026-07-01,SITE-05,EHR_TO_EDC,4552,4509,4414,385,1024,99.06,97.89,3,0,0,0,205,0.362,0,DQ-02,,98.92,98.28,395.5,False,False,False,False,False
2026-07-01,SITE-06,EHR_TO_EDC,2921,2891,2831,454,972,98.97,97.92,3,0,0,0,186,0.352,0,DQ-03,,98.86,98.24,446.0,False,False,False,False,False
2026-07-02,SITE-01,EHR_TO_EDC,16720,16503,16224,274,1025,98.7,98.31,3,0,0,0,237,0.745,0,DQ-04,,98.91,98.34,265.5,False,False,False,False,False
2026-07-02,SITE-02,EHR_TO_EDC,14615,14496,14236,311,982,99.19,98.21,3,0,0,0,140,0.411,0,DQ-04,,98.84,98.26,307.5,False,False,False,False,False
2026-07-02,SITE-03,EHR_TO_EDC,10694,10545,10406,362,968,98.61,98.68,3,0,0,0,275,0.627,0,DQ-02,,98.93,98.32,349.0,False,False,False,False,False
2026-07-02,SITE-04,EHR_TO_EDC,8548,8463,8345,386,972,99.01,98.61,3,0,0,0,221,0.582,0,DQ-03,,98.88,98.31,378.0,False,False,False,False,False
2026-07-02,SITE-05,EHR_TO_EDC,5621,5564,5454,402,960,98.99,98.02,3,0,0,0,158,0.458,0,DQ-03,,98.92,98.28,395.5,False,False,False,False,False
2026-07-02,SITE-06,EHR_TO_EDC,3464,3420,3360,438,1076,98.73,98.25,3,0,0,0,255,0.94,0,DQ-02,,98.86,98.24,446.0,False,False,False,False,False
2026-07-03,SITE-01,EHR_TO_EDC,18123,17922,17586,298,1052,98.89,98.13,3,0,0,0,170,0.379,0,DQ-04,,98.91,98.34,265.5,False,False,False,False,False
2026-07-03,SITE-02,EHR_TO_EDC,14288,14125,13870,263,941,98.86,98.19,3,0,0,0,262,1.194,1,DQ-01,DQ-01,98.84,98.26,307.5,False,False,False,False,False
2026-07-03,SITE-03,EHR_TO_EDC,10021,9926,9763,368,1004,99.05,98.36,3,0,0,0,223,0.412,0,DQ-03,,98.93,98.32,349.0,False,False,False,False,False
2026-07-03,SITE-04,EHR_TO_EDC,8440,8325,8199,376,951,98.64,98.49,3,0,0,0,262,0.612,0,DQ-03,,98.88,98.31,378.0,False,False,False,False,False
2026-07-03,SITE-05,EHR_TO_EDC,5706,5627,5543,382,1059,98.62,98.51,3,0,0,0,213,0.334,0,DQ-04,,98.92,98.28,395.5,False,False,False,False,False
2026-07-03,SITE-06,EHR_TO_EDC,4183,4135,4050,471,1005,98.85,97.94,3,0,0,0,180,0.293,0,DQ-03,,98.86,98.24,446.0,False,False,False,False,False
2026-07-04,SITE-01,EHR_TO_EDC,19005,18836,18547,225,1013,99.11,98.47,3,0,0,0,209,0.232,0,DQ-02,,98.91,98.34,265.5,False,False,False,False,False
2026-07-04,SITE-02,EHR_TO_EDC,14936,14748,14458,306,1072,98.74,98.03,3,0,0,0,203,0.259,0,DQ-02,,98.84,98.26,307.5,False,False,False,False,False
2026-07-04,SITE-03,EHR_TO_EDC,11245,11100,10952,353,955,98.71,98.67,3,0,0,0,285,0.66,0,DQ-04,,98.93,98.32,349.0,False,False,False,False,False
2026-07-04,SITE-04,EHR_TO_EDC,9191,9075,8912,378,924,98.74,98.2,3,0,0,0,108,0.329,0,DQ-03,,98.88,98.31,378.0,False,False,False,False,False
2026-07-04,SITE-05,EHR_TO_EDC,5307,5258,5188,424,1018,99.08,98.67,3,0,0,0,228,0.365,0,DQ-02,,98.92,98.28,395.5,False,False,False,False,False
2026-07-04,SITE-06,EHR_TO_EDC,3446,3406,3352,422,987,98.84,98.41,3,0,0,0,238,0.758,0,DQ-03,,98.86,98.24,446.0,False,False,False,False,False
2026-07-05,SITE-01,EHR_TO_EDC,18939,18722,18470,267,929,98.85,98.65,3,0,0,0,252,0.468,0,DQ-01,,98.91,98.34,265.5,False,False,False,False,False
2026-07-05,SITE-02,EHR_TO_EDC,16430,16220,15884,311,946,98.72,97.93,3,0,0,0,158,0.281,0,DQ-03,,98.84,98.26,307.5,False,False,False,False,False
2026-07-05,SITE-03,EHR_TO_EDC,11558,11441,11222,367,992,98.99,98.09,3,0,0,0,166,0.581,0,DQ-04,,98.93,98.32,349.0,False,False,False,False,False
2026-07-05,SITE-04,EHR_TO_EDC,9923,9790,9597,389,1024,98.66,98.03,3,0,0,0,316,0.399,0,DQ-02,,98.88,98.31,378.0,False,False,False,False,False
2026-07-05,SITE-05,EHR_TO_EDC,6079,6026,5904,1159,1004,99.13,97.98,3,0,3,2,1112,0.256,0,DQ-02,,98.92,98.28,395.5,False,False,True,True,True
2026-07-05,SITE-06,EHR_TO_EDC,4448,4398,4309,453,933,98.88,97.98,3,0,0,0,263,0.672,0,DQ-01,,98.86,98.24,446.0,False,False,False,False,False
2026-07-06,SITE-01,EHR_TO_EDC,14942,14757,14478,280,1002,98.76,98.11,3,0,0,0,110,0.224,0,DQ-01,,98.91,98.34,265.5,False,False,False,False,False
2026-07-06,SITE-02,EHR_TO_EDC,12352,12187,12004,268,1034,98.66,98.5,3,0,0,0,243,0.868,0,DQ-03,,98.84,98.26,307.5,False,False,False,False,False
2026-07-06,SITE-03,EHR_TO_EDC,8656,8560,8382,345,946,98.89,97.92,3,0,0,0,290,0.388,0,DQ-04,,98.93,98.32,349.0,False,False,False,False,False
2026-07-06,SITE-04,EHR_TO_EDC,7907,7800,7679,399,980,98.65,98.45,3,0,0,0,218,0.33,0,DQ-04,,98.88,98.31,378.0,False,False,False,False,False
2026-07-06,SITE-05,EHR_TO_EDC,4069,4012,3932,1192,1064,98.6,98.01,3,0,3,2,1002,1.068,1,DQ-01,DQ-01,98.92,98.28,395.5,False,False,True,True,True
2026-07-06,SITE-06,EHR_TO_EDC,2919,2891,2840,453,938,99.04,98.24,3,0,0,0,238,0.29,0,DQ-01,,98.86,98.24,446.0,False,False,False,False,False
2026-07-07,SITE-01,EHR_TO_EDC,15209,15039,14828,241,1067,98.88,98.6,3,0,0,0,285,0.491,0,DQ-03,,98.91,98.34,265.5,False,False,False,False,False
2026-07-07,SITE-02,EHR_TO_EDC,13111,13006,12761,291,1003,99.2,98.12,3,0,0,0,196,0.368,0,DQ-04,,98.84,98.26,307.5,False,False,False,False,False
2026-07-07,SITE-03,EHR_TO_EDC,8902,8827,8654,352,956,99.16,98.04,3,0,0,0,218,0.555,0,DQ-03,,98.93,98.32,349.0,False,False,False,False,False
2026-07-07,SITE-04,EHR_TO_EDC,7853,7757,7653,359,1036,98.78,98.66,3,0,0,0,175,0.378,0,DQ-02,,98.88,98.31,378.0,False,False,False,False,False
2026-07-07,SITE-05,EHR_TO_EDC,4825,4777,4709,1208,1040,99.01,98.58,3,0,3,2,1059,0.332,0,DQ-02,,98.92,98.28,395.5,False,False,True,True,True
2026-07-07,SITE-06,EHR_TO_EDC,3141,3112,3066,407,1010,99.08,98.52,3,0,0,0,214,0.348,0,DQ-03,,98.86,98.24,446.0,False,False,False,False,False
2026-07-08,SITE-01,EHR_TO_EDC,16667,16532,16290,296,980,99.19,98.54,3,0,0,0,142,0.932,0,DQ-03,,98.91,98.34,265.5,False,False,False,False,False
2026-07-08,SITE-02,EHR_TO_EDC,13171,12990,12753,266,1000,98.63,98.18,3,0,0,0,276,0.354,0,DQ-04,,98.84,98.26,307.5,False,False,False,False,False
2026-07-08,SITE-03,EHR_TO_EDC,9580,9453,9304,312,1033,98.67,98.42,3,0,0,0,308,1.214,1,DQ-01,DQ-01,98.93,98.32,349.0,False,False,False,False,False
2026-07-08,SITE-04,EHR_TO_EDC,8325,8254,8089,358,970,99.15,98.0,3,0,0,0,171,1.109,1,DQ-03,DQ-03,98.88,98.31,378.0,False,False,False,False,False
2026-07-08,SITE-05,EHR_TO_EDC,4879,4834,4751,395,989,99.08,98.28,3,0,0,0,134,0.528,0,DQ-03,,98.92,98.28,395.5,False,False,False,False,False
2026-07-08,SITE-06,EHR_TO_EDC,3593,3546,3474,467,1052,98.69,97.97,3,0,0,0,211,0.542,0,DQ-02,,98.86,98.24,446.0,False,False,False,False,False
2026-07-09,SITE-01,EHR_TO_EDC,16803,16570,16266,248,953,98.61,98.17,3,0,0,0,199,0.381,0,DQ-04,,98.91,98.34,265.5,False,False,False,False,False
2026-07-09,SITE-02,EHR_TO_EDC,14666,14489,14186,319,1055,98.79,97.91,3,0,0,0,217,0.264,0,DQ-03,,98.84,98.26,307.5,False,False,False,False,False
2026-07-09,SITE-03,EHR_TO_EDC,9526,9419,9296,300,992,98.88,98.69,3,0,0,0,244,0.506,0,DQ-03,,98.93,98.32,349.0,False,False,False,False,False
2026-07-09,SITE-04,EHR_TO_EDC,8936,8851,8729,402,968,99.05,98.62,3,0,0,0,254,0.221,0,DQ-03,,98.88,98.31,378.0,False,False,False,False,False
2026-07-09,SITE-05,EHR_TO_EDC,5104,5057,4990,435,958,99.08,98.68,3,0,0,0,295,0.268,0,DQ-02,,98.92,98.28,395.5,False,False,False,False,False
2026-07-09,SITE-06,EHR_TO_EDC,3086,3049,2999,474,1047,98.8,98.36,3,0,0,0,251,0.411,0,DQ-03,,98.86,98.24,446.0,False,False,False,False,False
2026-07-10,SITE-01,EHR_TO_EDC,17219,17062,16734,296,1012,99.09,98.08,3,0,0,0,214,0.701,0,DQ-04,,98.91,98.34,265.5,False,False,False,False,False
2026-07-10,SITE-02,EHR_TO_EDC,14581,14406,14159,264,1053,98.8,98.29,3,0,0,0,282,0.689,0,DQ-04,,98.84,98.26,307.5,False,False,False,False,False
2026-07-10,SITE-03,EHR_TO_EDC,10843,10744,10594,316,980,99.09,98.6,3,0,0,0,306,0.901,0,DQ-03,,98.93,98.32,349.0,False,False,False,False,False
2026-07-10,SITE-04,EHR_TO_EDC,9609,9506,9322,362,980,98.93,98.06,3,0,0,0,281,0.488,0,DQ-01,,98.88,98.31,378.0,False,False,False,False,False
2026-07-10,SITE-05,EHR_TO_EDC,5316,5257,5152,393,1047,98.89,98.0,3,0,0,0,280,0.198,0,DQ-01,,98.92,98.28,395.5,False,False,False,False,False
2026-07-10,SITE-06,EHR_TO_EDC,3690,3659,3594,406,966,99.16,98.22,3,0,0,0,203,0.449,0,DQ-04,,98.86,98.24,446.0,False,False,False,False,False
2026-07-11,SITE-01,EHR_TO_EDC,18428,18263,17936,227,1031,99.1,98.21,3,0,0,0,169,0.458,0,DQ-01,,98.91,98.34,265.5,False,False,False,False,False
2026-07-11,SITE-02,EHR_TO_EDC,15454,15289,14985,293,938,98.93,98.01,3,0,0,0,120,0.632,0,DQ-02,,98.84,98.26,307.5,False,False,False,False,False
2026-07-11,SITE-03,EHR_TO_EDC,10408,10268,10081,367,980,98.65,98.18,3,0,0,0,168,0.38,0,DQ-01,,98.93,98.32,349.0,False,False,False,False,False
2026-07-11,SITE-04,EHR_TO_EDC,9845,9757,9596,369,1000,99.11,98.35,3,0,0,0,191,0.497,0,DQ-01,,98.88,98.31,378.0,False,False,False,False,False
2026-07-11,SITE-05,EHR_TO_EDC,6251,6173,6054,398,942,98.75,98.07,3,0,0,0,247,0.379,0,DQ-02,,98.92,98.28,395.5,False,False,False,False,False
2026-07-11,SITE-06,EHR_TO_EDC,4550,4491,4419,421,960,98.7,98.4,3,0,0,0,161,0.651,0,DQ-01,,98.86,98.24,446.0,False,False,False,False,False
2026-07-12,SITE-01,EHR_TO_EDC,19409,19173,18914,283,1039,98.78,98.65,3,0,0,0,247,1.004,1,DQ-01,DQ-01,98.91,98.34,265.5,False,False,False,False,False
2026-07-12,SITE-02,EHR_TO_EDC,15822,15629,15409,265,1073,98.78,98.59,3,0,0,0,314,0.426,0,DQ-02,,98.84,98.26,307.5,False,False,False,False,False
2026-07-12,SITE-03,EHR_TO_EDC,10780,10684,10500,353,920,99.11,98.28,3,0,0,0,273,0.306,0,DQ-02,,98.93,98.32,349.0,False,False,False,False,False
2026-07-12,SITE-04,EHR_TO_EDC,9362,9264,9133,397,1062,98.95,98.59,3,0,0,0,187,0.25,0,DQ-03,,98.88,98.31,378.0,False,False,False,False,False
2026-07-12,SITE-05,EHR_TO_EDC,5821,5757,5637,374,1076,98.9,97.92,3,0,0,0,214,0.949,0,DQ-02,,98.92,98.28,395.5,False,False,False,False,False
2026-07-12,SITE-06,EHR_TO_EDC,3832,3794,3727,415,1027,99.01,98.23,3,0,0,0,242,0.62,0,DQ-01,,98.86,98.24,446.0,False,False,False,False,False
